,사업장명,인허가일자,인허가취소일자,폐업일자,상세영업상태코드,상세영업상태명,도로명주소,지번주소
4691,성심 스포츠 센타,2001-05-29,,2003-05-16,3,폐업,서울특별시 송파구 가락로 94  (석촌동),서울특별시 송파구 석촌동 273-5번지 12통2반 
4692,바디웰스휘트니스,2005-11-09,,2017-02-06,3,폐업,서울특별시 송파구 가락로 103 4층 (석촌동),서울특별시 송파구 석촌동 277-2번지 엄마손상가 4층 
4693,헬스캠프,2005-11-11,,2011-03-16,3,폐업,서울특별시 송파구 오금로44길 5  (가락동지층),서울특별시 송파구 가락동 174-12번지 지층 
4694,웰비휘트니스,2002-03-06,,2006-08-19,3,폐업,서울특별시 송파구 중대로 135  (가락동지하1층 108호),서울특별시 송파구 가락동 78번지 지하1층 108호 
4695,체대헬스,2002-03-08,,2007-08-01,3,폐업,,서울특별시 송파구 마천동 76-2번지 
4696,문정헬스크럽,1992-10-20,,1999-03-12,3,폐업,서울특별시 송파구 동남로4길 20  (문정동),서울특별시 송파구 문정동 40-9번지 
4697,엘리스스포츠클럽,2003-11-12,,2006-06-09,3,폐업,서울특별시 송파구 백제고분로 75  (잠실동),서울특별시 송파구 잠실동 196번지 
4698,태원특수체육센터,2003-08-22,,2006-05-30,3,폐업,서울특별시 송파구 위례성대로20길 23  (오금동지상5층),서울특별시 송파구 오금동 18-1번지 지상5층 
4699,파워풀스포츠,2001-03-23,,2005-08-25,3,폐업,서울특별시 송파구 백제고분로 180  (잠실동),서울특별시 송파구 잠실동 336-0번지 7통9반 
4700,(주)풍성그레이스,2004-01-10,,2019-01-23,3,폐업,서울특별시 송파구 올림픽로45길 19 (풍납동 풍성빌딩),서울특별시 송파구 풍납동 392-2번지 외91011번지 풍성빌딩 5층 
4701,주노 휘트니스,2005-05-13,,2015-05-27,3,폐업,서울특별시 송파구 송파대로37길 74 2층 (석촌동),서울특별시 송파구 석촌동 252-8번지 부자빌딩 2층3층 
4702,선한방 휘트니스,2005-09-13,,2007-12-28,3,폐업,서울특별시 송파구 석촌호수로 80  (잠실동송천빌딩 4층 401호),서울특별시 송파구 잠실동 209번지 송천빌딩 4층 401호 
4703,Ray P.T Box,2012-02-13,,2016-05-24,3,폐업,서울특별시 송파구 마천로8길 21 (오금동),서울특별시 송파구 오금동 40-20번지 지하1층 
4704,NK운동센터,2012-02-15,,2013-02-06,3,폐업,서울특별시 송파구 백제고분로 477 2층 (방이동),서울특별시 송파구 방이동 107-9번지 2층 
4705,빼빼다이어트헬스,2001-06-18,,2003-04-19,3,폐업,서울특별시 송파구 오금로 485  (거여동),서울특별시 송파구 거여동 21-4번지 
4706,월드헬스,2001-08-31,,2010-04-08,3,폐업,서울특별시 송파구 백제고분로40길 37  (석촌동4층),서울특별시 송파구 석촌동 295-12번지 4층 
4707,시드니스포츠클럽,2007-03-20,,2009-05-25,3,폐업,서울특별시 송파구 백제고분로 365  (석촌동지하2층),서울특별시 송파구 석촌동 174-2번지 지하2층 
4708,(주)마르페체력단련센터,2007-04-18,,2010-08-05,3,폐업,서울특별시 송파구 송이로 194  (문정동5 6층),서울특별시 송파구 문정동 9-1번지 5 6층 
4709,줄리엣 휘트니스 클럽,2003-01-23,,2009-08-28,3,폐업,서울특별시 송파구 동남로18길 31-1  (가락동),서울특별시 송파구 가락동 189-29번지 
4710,한국체육아카데미,1993-02-06,,2002-08-31,3,폐업,서울특별시 송파구 송이로 111  (가락동),서울특별시 송파구 가락동 57-0번지 
4711,스포피아,2005-11-11,,2018-06-29,3,폐업,서울특별시 송파구 동남로 189 지하2층 (가락동),서울특별시 송파구 가락동 140번지 쌍용(아) 26동 상가 지하2층 
4712,타이거휘트니스클럽,2005-11-11,,2010-01-19,3,폐업,서울특별시 송파구 중대로 118  (가락동석종빌딩 B1),서울특별시 송파구 가락동 112-9번지 석종빌딩 B1 
4713,아이휘트니스클럽,2002-08-01,,2005-12-30,3,폐업,서울특별시 송파구 가락로36길 6  (방이동),서울특별시 송파구 방이동 126-13번지 
4714,훼밀리스포츠클리닉,2003-01-07,,2007-09-13,3,폐업,서울특별시 송파구 송파대로 400  (송파동지하1층),서울특별시 송파구 송파동 89-9번지 지하1층 
4715,잠실헬스클럽,2003-01-14,,2014-08-14,3,폐업,서울특별시 송파구 올림픽로 25  (잠실동종합운동장 제1수영장 1층),서울특별시 송파구 잠실동 10번지 종합운동장 제1수영장 1층 
4716,한국체육아카데미,2003-01-16,,2014-07-18,3,폐업,서울특별시 송파구 양재대로62길 24 (가락동),서울특별시 송파구 가락동 91-2번지 
4717,크로스핏 어썸,2015-04-14,,2019-12-16,3,폐업,서울특별시 송파구 올림픽로 100 (잠실동),서울특별시 송파구 잠실동 181-3번지 
4718,프라임헬스클럽(94-000006과 동일 이중입력 폐업처리),2002-06-21,,2003-10-27,3,폐업,서울특별시 송파구 오금로 300  (가락동김해빌딩5층),서울특별시 송파구 가락동 2-9번지 김해빌딩5층 
4719,한신코아헬스크럽,1999-03-19,,2000-04-11,3,폐업,서울특별시 송파구 신천로6길 11  (신천동),서울특별시 송파구 신천동 11-9번지 
4720,리오헬스,1999-04-27,,2014-12-22,3,폐업,서울특별시 송파구 동남로16길 3 (가락동),서울특별시 송파구 가락동 193-9번지 
4721,잠실(천)신용협동조합헬스크럽,1999-05-28,,2005-05-30,3,폐업,서울특별시 송파구 백제고분로7길 42  (잠실동),서울특별시 송파구 잠실동 187-10번지 
4722,신세계헬스,1999-06-28,,2000-12-27,3,폐업,서울특별시 송파구 오금로11길 11  (방이동),서울특별시 송파구 방이동 28-7번지 
4723,프린세스헬스,1999-07-06,,2001-11-12,3,폐업,서울특별시 송파구 석촌호수로18길 7  (석촌동),서울특별시 송파구 석촌동 157-4번지 
4724,월드헬스,1999-11-03,,2003-12-31,3,폐업,서울특별시 송파구 백제고분로15길 42  (잠실동2층),서울특별시 송파구 잠실동 207-4번지 2층 
4725,웰리스휘트니스,2010-05-18,,2016-03-29,3,폐업,서울특별시 송파구 석촌호수로 88 (잠실동),서울특별시 송파구 잠실동 209-5번지 4층 
4726,BK센터,2010-07-26,,2016-07-14,3,폐업,서울특별시 송파구 위례성대로18길 4 (방이동 한사랑빌딩),서울특별시 송파구 방이동 187번지 지하1층 
4727,KASFA체력관,1997-01-15,,1999-03-04,3,폐업,서울특별시 송파구 삼전로 38  (삼전동),서울특별시 송파구 삼전동 33-9번지 
4728,헬스크리닉마스터엠,1997-11-14,,2000-01-05,3,폐업,,서울특별시 송파구 신천동 7-0번지 
4729,비타민,1997-05-12,,2019-07-29,3,폐업,서울특별시 송파구 백제고분로 276 3층 (석촌동),서울특별시 송파구 석촌동 210번지 3층 
4730,서울마르페체력관리센터,2009-04-07,,2011-03-02,3,폐업,,서울특별시 송파구 가락동 3-5번지 지하1층 
4731,헤렌스포츠클리닉,2010-04-09,,2012-09-10,3,폐업,서울특별시 송파구 올림픽로4길 40 3층 (잠실동),서울특별시 송파구 잠실동 101-1번지 우성아파트 상가 3층 
4732,가락휘트니스센타,1998-06-26,,2001-07-24,3,폐업,서울특별시 송파구 양재대로62길 42-1  (가락동),서울특별시 송파구 가락동 86-12번지 
4733,신세계체력단련장,1998-07-28,,2006-03-20,3,폐업,서울특별시 송파구 송파대로 422  (송파동),서울특별시 송파구 송파동 84-7번지 
4734,선수촌올림픽스포츠센터,1998-08-17,,2010-07-15,3,폐업,서울특별시 송파구 양재대로 1222  (방이동),서울특별시 송파구 방이동 89-12번지 
4735,향군회관헬스크럽,1999-03-18,,2007-12-31,3,폐업,,서울특별시 송파구 신천동 7-13번지 
4736,(주)청호씨앤디 리시온파워짐,2010-08-04,,2019-04-17,3,폐업,서울특별시 송파구 오금로 87 지하1층 (방이동),서울특별시 송파구 방이동 22-5번지 잠실리시온 지하1층 
4737,마르페스포츠센터,2010-08-11,,2014-09-30,3,폐업,서울특별시 송파구 송이로 194 6층 (문정동),서울특별시 송파구 문정동 9-1번지 래미안빌딩 6층 
4738,거마헬스크럽,1997-05-16,,2003-11-21,3,폐업,서울특별시 송파구 오금로 528  (거여동),서울특별시 송파구 거여동 31-16번지 
4739,썬헬스,1997-05-16,,1998-06-03,3,폐업,서울특별시 송파구 가락로 98  (석촌동),서울특별시 송파구 석촌동 276-0번지 
4740,건강생활체육관,1997-09-02,,2006-11-30,3,폐업,서울특별시 송파구 가락로28길 3  (송파동),서울특별시 송파구 송파동 146-3번지 
4741,F&B 헬스클럽,2007-09-05,,2011-04-06,3,폐업,서울특별시 송파구 성내천로 228-1  (마천동4 5층),서울특별시 송파구 마천동 162-1번지 4 5층 
4742,하진건강스포랜드,2007-11-07,,2017-03-23,3,폐업,서울특별시 송파구 백제고분로42길 5 지하2층 (송파동),서울특별시 송파구 송파동 113-2번지 여성문화회관 지하2층 
4743,H-GYM휘트니스,2008-10-15,,2014-03-24,3,폐업,서울특별시 송파구 오금로11길 11-8 5층 (방이동),서울특별시 송파구 방이동 34-2번지 5층동 
4744,O2 ZONE 스포츠센타,2008-11-05,,2019-09-25,3,폐업,서울특별시 송파구 오금로 235 지하3층 (방이동),서울특별시 송파구 방이동 227-4번지 지하3층동 
4745,비바휘트니스,2008-12-26,,2010-04-09,3,폐업,서울특별시 송파구 중대로8길 8 8층동 (문정동),서울특별시 송파구 문정동 150-28번지 8층동 
4746,잠실헬스크럽,2000-09-04,,2004-07-31,3,폐업,서울특별시 송파구 백제고분로17길 56  (잠실동),서울특별시 송파구 잠실동 208-1번지 
4747,새서울헬스,2000-05-01,,2006-06-26,3,폐업,서울특별시 송파구 백제고분로22길 4  (삼전동),서울특별시 송파구 삼전동 28-12번지 
4748,신세계 여성전용,1994-05-24,,2000-06-16,3,폐업,서울특별시 송파구 오금로11길 11  (방이동),서울특별시 송파구 방이동 28-7번지 
4749,3B휘트니스,2018-09-05,,2022-01-17,3,폐업,서울특별시 송파구 삼전로 84 지하1층 (삼전동),서울특별시 송파구 삼전동 5 
4750,하트너 짐,2020-06-02,,2022-01-24,3,폐업,서울특별시 송파구 충민로 52 가든파이브웍스 지하1층 1090호 (문정동),서울특별시 송파구 문정동 632 가든파이브웍스 
4751,힛더짐,2018-10-01,,2021-04-28,3,폐업,서울특별시 송파구 송이로 194 레미안빌딩 6층 (문정동),서울특별시 송파구 문정동 9-1 레미안빌딩 
4752,힛더짐 2호점,2020-12-09,,2020-12-15,3,폐업,서울특별시 송파구 백제고분로40길 4 옥당빌딩 지하 1층 (석촌동),서울특별시 송파구 석촌동 285-5 옥당빌딩 
4753,삼성휘트니스클럽,2004-03-12,,2022-06-27,35,직권말소,서울특별시 중랑구 망우로 410 (망우동),서울특별시 중랑구 망우동 470-10
4754,채움 P.T,2019-02-15,,,13,영업중,서울특별시 송파구 송이로30길 19 201호 (문정동 형정빌딩),서울특별시 송파구 문정동 106-8 형정빌딩 201호
4755,The third Place,2019-02-14,,,13,영업중,서울특별시 송파구 백제고분로22길 4-11 지하1층 (삼전동),서울특별시 송파구 삼전동 29-10번지 지하1층 
4756,아이디얼 필라테스,2019-02-18,,,13,영업중,서울특별시 송파구 삼학사로 100 그랜드빌딩 3층 301호 (석촌동),서울특별시 송파구 석촌동 1번지 그랜드빌딩 
4757,CLUB GYM,2019-04-09,,,13,영업중,서울특별시 송파구 가락로 273 102호 (방이동),서울특별시 송파구 방이동 159-15번지 
4758,브이아이피짐(VIPGYM) 방이점,2019-04-08,,,13,영업중,서울특별시 송파구 마천로 13 3층 301호 (방이동),서울특별시 송파구 방이동 210 
4759,Move Gym,2019-05-21,,,13,영업중,서울특별시 송파구 오금로 136 청양빌딩 (송파동),서울특별시 송파구 송파동 59-8 청양빌딩 
4760,크로스핏 송파,2019-05-08,,,13,영업중,서울특별시 송파구 백제고분로46길 14 (송파동),서울특별시 송파구 송파동 131-1번지 
4761,더 메이트,2019-07-24,,,13,영업중,서울특별시 송파구 법원로4길 10 힐스테이트에코문정 2층 218219215호 (문정동),서울특별시 송파구 문정동 652-4번지 힐스테이트에코문정 
4762,커브스 석촌클럽,2019-07-24,,,13,영업중,서울특별시 송파구 가락로 54 5층 (석촌동),서울특별시 송파구 석촌동 240-6번지 
4763,(주)한국그룹운동개발원,2019-09-20,,,13,영업중,서울특별시 송파구 송이로 91 5층 (가락동),서울특별시 송파구 가락동 49번지 
4764,위메이트핏,2019-09-20,,,13,영업중,서울특별시 송파구 중대로 60-13 청기와빌딩 3층 (문정동),서울특별시 송파구 문정동 150-32번지 청기와빌딩 
4765,효 GYM,2019-09-25,,,13,영업중,서울특별시 송파구 백제고분로18길 10 2층 2호 (잠실동),서울특별시 송파구 잠실동 316-6 202호
4766,트윈짐,2019-09-02,,,13,영업중,서울특별시 송파구 마천로 79 장한빌딩 4층 (오금동),서울특별시 송파구 오금동 23-3번지 
4767,라이트짐,2019-07-31,,,13,영업중,서울특별시 송파구 오금로31길 3 우성빌딩 지하층 (방이동),서울특별시 송파구 방이동 226-5번지 우성빌딩 
4768,박제성 운동케어 CHI & FIT 퍼스널 트레이닝,2019-07-30,,,13,영업중,서울특별시 송파구 오금로 483 거여정형외과 5층 (거여동),서울특별시 송파구 거여동 21-3번지 거여정형외과 
4769,커브스 잠실클럽,2010-03-04,,,13,영업중,서울특별시 송파구 올림픽로12길 23 2층 (잠실동),서울특별시 송파구 잠실동 205-1 
4770,올바로 짐,2019-08-02,,,13,영업중,서울특별시 송파구 법원로9길 26 에이치비지니스파크 c동 지하층 112~119호 (문정동),서울특별시 송파구 문정동 645-2 에이치비지니스파크 
4771,더블에스휘트니스,2019-07-04,,,13,영업중,서울특별시 송파구 위례광장로 188 아이온스퀘어 (장지동),서울특별시 송파구 장지동 881번지 아이온스퀘어 
4772,페인스톰 잠실,2019-12-17,,,13,영업중,서울특별시 송파구 올림픽로 100 효창타워 지하1층 (잠실동),서울특별시 송파구 잠실동 181-3 효창타워 
4773,가디언 오브 갤럭시 PT,2019-11-01,,,13,영업중,서울특별시 송파구 올림픽로 119 잠실파인애플상가 5층 5비 11호 (잠실동),서울특별시 송파구 잠실동 19-9번지 잠실파인애플상가 
4774,바디러너스 주식회사,2019-10-04,,,13,영업중,서울특별시 송파구 송파대로28길 43 송파KCC웰츠타워 2층 205호 (가락동),서울특별시 송파구 가락동 77-4번지 송파KCC웰츠타워 
4775,유니핏,2022-02-09,,,13,영업중,서울특별시 송파구 삼전로 91 세형빌딩 지하1층 (잠실동),서울특별시 송파구 잠실동 252-12 세형빌딩 지하1층 
4776,키워GYM,2022-02-16,,,13,영업중,서울특별시 송파구 백제고분로 162 대양빌딩 지하1층 (잠실동),서울특별시 송파구 잠실동 314-10 대양빌딩 지하1층 
4777,배럴스트렝스,2022-02-07,,,13,영업중,서울특별시 송파구 올림픽로35길 112 장미아파트 비상가 2동 403호 (신천동),서울특별시 송파구 신천동 7 장미아파트 비상가 2동 403호
4778,바른PT스튜디오,2022-02-21,,,13,영업중,서울특별시 송파구 백제고분로 438 3층 301호 (송파동),서울특별시 송파구 송파동 135-5 3층 301호
4779,보람헬스클럽,2004-03-11,,2022-06-27,35,직권말소,서울특별시 중랑구 면목로 414 (면목동),서울특별시 중랑구 면목동 102-20
